player,pronounced,age,birthplace,residence,turned_pro,coach,website,imageURL,player_country,current_rank,player_atp_url,high_rank,high_rank_date,record_career,titles_career,prize_money_career,date_of_birth,player_age,height_cm,height_inches,height_feet,weight_lbs,weight_kgs,wins_career,losses_career,career_win_pct,hand,player_bmi,gender,birth_city,birth_state,birth_country,residence_city,residence_state,residence_country,tour,date_data
Georges Goven,NA,66 (26.04.1948),"Lyon, France",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Go/G/Georges-Goven.aspx,56,8/23/73,175-218,0,212,4/26/48,66y 0m 94d 12H 0M 0S,173,68.110273,5.675853813,135,61,175,218,0.445292621,R,20.4580319,M,Lyon,,France,,,,ATP,8/1/14
Gerald Battrick,NA,NA,"Bridgend, Wales, Great Britain",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Ba/G/Gerald-Battrick.aspx,59,10/15/73,133-176,2,0,5/27/47,67y 0m 64d 6H 0M 0S,178,70.078778,5.839895831,145,66,133,176,0.430420712,R,20.75631662,M,Bridgend,Wales,Great Britain,,,,ATP,8/1/14
German Lopez,NA,42 (29.12.1971),"Barcelona, Spain","Barcelona, Spain",1990,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Spain,Inactive,http://www.atpworldtour.com/Tennis/Players/Lo/G/German-Lopez.aspx,61,3/23/92,32-44,0,298869,12/29/71,42y 0m 213d 12H 0M 0S,193,75.984293,6.332021884,176,80,32,44,0.421052632,R,21.4299096,M,Barcelona,,Spain,Barcelona,,Spain,ATP,8/1/14
German Puentes,hare-MAHN poo-EHN-tes,41 (18.12.1972),"Barcelona, Spain","Barcelona, Spain",1995,"Paul Sedano, Antonio Hernandez",NA,http://www.atpworldtour.com/~/media/5DC890ECF93F4B548151A06EB00E0E85.ashx?w=148&h=198,Spain,Inactive,http://www.atpworldtour.com/Tennis/Players/Pu/G/German-Puentes.aspx,90,11/20/00,13-28,0,481369,12/18/72,41y 0m 223d 18H 0M 0S,173,68.110273,5.675853813,155,70,13,28,0.317073171,R,23.48885144,M,Barcelona,,Spain,Barcelona,,Spain,ATP,8/1/14
Gianluca Pozzi,jan-LOO-ka POAT-see,49 (17.06.1965),"Bari, Italy","Bari, Italy",1984,NA,NA,http://www.atpworldtour.com/~/media/EDDCB7CC753C49AAB0B6BB9BA77A170E.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Po/G/Gianluca-Pozzi.aspx,40,1/29/01,175-259,1,2272035,6/17/65,49y 0m 42d 18H 0M 0S,180,70.86618,5.905512638,176,80,175,259,0.403225806,L,24.63712045,M,Bari,,Italy,Bari,,Italy,ATP,8/1/14
Gianni Ocleppo,NA,57 (06.04.1957),"Turin, Italy",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Oc/G/Gianni-Ocleppo.aspx,30,12/7/79,102-127,1,325570,4/6/57,57y 0m 114d 18H 0M 0S,183,72.047283,6.003937848,175,79,102,127,0.445414847,R,23.70053548,M,Turin,,Italy,,,,ATP,8/1/14
Gilad Bloom,GHEE-LAD,47 (01.03.1967),"Tel Aviv, Israel","Ramat Hasharon, Israel",1986,Slomo Zoref,NA,http://www.atpworldtour.com/~/media/0DD2F8D4253646F28DABDCE4C84F605D.ashx?w=148&h=198,Israel,Inactive,http://www.atpworldtour.com/Tennis/Players/Bl/G/Gilad-Bloom.aspx,61,10/15/90,93-122,0,694271,3/1/67,47y 0m 151d 6H 0M 0S,173,68.110273,5.675853813,160,73,93,122,0.43255814,L,24.24655633,M,Tel Aviv,,Israel,Ramat-Hasharon,,Israel,ATP,8/1/14
Gilbert Schaller,SHA-ler,45 (17.03.1969),"Bruck, Stiria, Austria","Graz, Austria",1987,Peter Platzer,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Austria,Inactive,http://www.atpworldtour.com/Tennis/Players/Sc/G/Gilbert-Schaller.aspx,17,10/16/95,115-132,1,1317163,3/17/69,45y 0m 134d 18H 0M 0S,180,70.86618,5.905512638,155,70,115,132,0.465587045,R,21.69746404,M,Bruck,Stiria,Austria,Graz,,Austria,ATP,8/1/14
Gilles Elseneer,NA,36 (06.03.1978),"Bruxelles, Belgium","Bruxelles, Belgium",1998,Gilbert Elseneer,NA,http://www.atpworldtour.com/~/media/E5EC8FD4D04542009B52406938D10F8D.ashx?w=148&h=198,Belgium,Inactive,http://www.atpworldtour.com/Tennis/Players/El/G/Gilles-Elseneer.aspx,97,7/12/04,18-24,0,477809,3/6/78,36y 0m 146d 0H 0M 0S,188,74.015788,6.167979866,170,77,18,24,0.428571429,R,21.81501481,M,Bruxelles,,Belgium,Bruxelles,,Belgium,ATP,8/1/14
Gilles Moretton,NA,56 (10.02.1958),"Lyon, France",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Mo/G/Gilles-Moretton.aspx,80,1/4/82,61-93,0,0,2/10/58,56y 0m 170d 0H 0M 0S,190,74.80319,6.233596673,180,82,61,93,0.396103896,R,22.61453137,M,Lyon,,France,,,,ATP,8/1/14
Gilles Muller,jeel MU-ler,31 (09.05.1983),Luxembourg,"Leudelange, Luxembourg",2001,"Jean-Rene Lisnard, Alexandre Lisiecki",NA,http://www.atpworldtour.com/~/media/9072C4986EFF43A99948573A837DFF25.ashx?w=148&h=198,Luxembourg,71,http://www.atpworldtour.com/Tennis/Players/Top-Players/Gilles-Muller.aspx,71,10/3/11,116-123,0,2336140,5/9/83,31y 0m 82d 6H 0M 0S,193,75.984293,6.332021884,202,92,116,123,0.485355649,L,24.5956917,M,Luxembourg,,Luxembourg,Leudelange,,Luxembourg,ATP,8/1/14
Gilles Simon,NA,29 (27.12.1984),"Nice, France","Neuchatel, Switzerland",2002,Jan De Witt,NA,http://www.atpworldtour.com/~/media/5CC2F46068E64079B96434009ED3053B.ashx?w=148&h=198,France,37,http://www.atpworldtour.com/Tennis/Players/Top-Players/Gilles-Simon.aspx,37,1/5/09,316-224,11,8301233,12/27/84,29y 0m 214d 18H 0M 0S,183,72.047283,6.003937848,154,70,316,224,0.585185185,R,20.85647123,M,Nice,,France,Neuchatel,,Switzerland,ATP,8/1/14
Givaldo Barbosa,NA,60 (25.01.1954),"Sao Paulo, Brazil",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Brazil,Inactive,http://www.atpworldtour.com/Tennis/Players/Ba/G/Givaldo-A-Barbosa.aspx,82,12/10/84,14-46,0,197465,1/25/54,60y 0m 186d 0H 0M 0S,183,72.047283,6.003937848,155,70,14,46,0.233333333,R,20.99190286,M,Sao Paulo,,Brazil,,,,ATP,8/1/14
Glenn Layendecker,LAY-en-dek-er,53 (09.05.1961),"Stanford, CA",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/La/G/Glenn-Layendecker.aspx,48,3/5/90,77-104,0,647475,5/9/61,53y 0m 81d 18H 0M 0S,185,72.834685,6.069554656,175,79,77,104,0.425414365,L,23.19086144,M,Stanford,California,USA,,,,ATP,8/1/14
Glenn Michibata,mi-chee-BAH-tah,52 (13.06.1962),"Toronto, Ontario, Canada","West Windsor, NJ, USA",1983,NA,NA,http://www.atpworldtour.com/~/media/A5D5AD8B37B849F58BB9E1CA81C4073D.ashx?w=148&h=198,Canada,Inactive,http://www.atpworldtour.com/Tennis/Players/Mi/G/Glenn-Michibata.aspx,48,4/7/86,72-113,0,1081667,6/13/62,52y 0m 47d 0H 0M 0S,175,68.897675,5.74147062,160,73,72,113,0.389189189,R,23.69551622,M,Toronto,Ontario,Canada,West Windsor,New Jersey,USA,ATP,8/1/14
Go Soeda,NA,29 (05.09.1984),"Kanagawa, Japan","Tokyo, Japan",2003,Davide Sanguinetti,http://www.go-soeda.com/,http://www.atpworldtour.com/~/media/7A6A66DA30224934BCE8E9B8D12310AB.ashx?w=148&h=198,Japan,115,http://www.atpworldtour.com/Tennis/Players/So/G/Go-Soeda.aspx,115,7/23/12,45-68,0,1206821,9/5/84,29y 0m 327d 18H 0M 0S,178,70.078778,5.839895831,160,73,45,68,0.398230088,R,22.90352179,M,Kanagawa,,Japan,Tokyo,,Japan,ATP,8/1/14
Goran Ivanisevic,ee-va-NEE-se-vich,42 (13.09.1971),"Split, Croatia","Monte Carlo, Monaco",1988,Mario Tudor,http://www.goranivanisevic.com,http://www.atpworldtour.com/~/media/45E2D3218EEF4300ABE3ADBF26701BAA.ashx?w=148&h=198,Croatia,Inactive,http://www.atpworldtour.com/Tennis/Players/Iv/G/Goran-Ivanisevic.aspx,2,7/4/94,599-333,22,19878007,9/13/71,42y 0m 320d 12H 0M 0S,193,75.984293,6.332021884,180,82,599,333,0.642703863,L,21.916953,M,Split,,Croatia,Monte Carlo,,Monaco,ATP,8/1/14
Goran Prpic,PRI-pitch,50 (04.05.1964),"Zagreb, Croatia","Zagreb, Croatia",1984,Nikola Nadali,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Croatia,Inactive,http://www.atpworldtour.com/Tennis/Players/Pr/G/Goran-Prpic.aspx,16,7/29/91,125-120,1,1303639,5/4/64,50y 0m 86d 12H 0M 0S,180,70.86618,5.905512638,165,75,125,120,0.510204082,R,23.09730043,M,Zagreb,,Croatia,Zagreb,,Croatia,ATP,8/1/14
Graham Stilwell,NA,68 (15.11.1945),"Denham, England",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/St/G/Graham-R-Stilwell.aspx,62,6/14/76,85-181,0,0,11/15/45,68y 0m 257d 0H 0M 0S,173,68.110273,5.675853813,NA,NA,85,181,0.319548872,R,NA,M,Denham,,England,,,,ATP,8/1/14
Grant Connell,KAHN-nell,48 (17.11.1965),"Regina, Saskatchewan,Canada","Vancouver, B.C., Canada",1986,NA,NA,http://www.atpworldtour.com/~/media/1BDA704C9AD04EF2B4FF051B883BD913.ashx?w=148&h=198,Canada,Inactive,http://www.atpworldtour.com/Tennis/Players/Co/G/Grant-Connell.aspx,67,6/17/91,75-100,0,2911097,11/17/65,48y 0m 255d 0H 0M 0S,185,72.834685,6.069554656,180,82,75,100,0.428571429,L,23.85345748,M,Regina,Saskatchewan,Canada,Vancouver,British Columbia,Canada,ATP,8/1/14
Grant Stafford,NA,43 (27.05.1971),"Johannesburg, South Africa","Hilton Head, South Carolina",1990,Dennis Van der Meer,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,South Africa,Inactive,http://www.atpworldtour.com/Tennis/Players/St/G/Grant-Stafford.aspx,53,1/31/94,83-117,0,1316633,5/27/71,43y 0m 64d 6H 0M 0S,188,74.015788,6.167979866,175,79,83,117,0.415,R,22.45663289,M,Johannesburg,,South Africa,Hilton Head,South Carolina,USA,ATP,8/1/14
Greg Halder,NA,58 (05.12.1955),"Toronto, Ontario, Canada",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Canada,Inactive,http://www.atpworldtour.com/Tennis/Players/Ha/G/Greg-Halder.aspx,56,5/20/85,25-Aug,0,0,12/5/55,58y 0m 237d 12H 0M 0S,188,74.015788,6.167979866,175,79,8,25,0.242424242,R,22.45663289,M,Toronto,Ontario,Canada,,,,ATP,8/1/14
Greg Holmes,NA,50 (29.08.1963),"Covina, CA, U.S.A.",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Ho/G/Greg-W-Holmes.aspx,22,2/25/85,82-92,0,368690,8/29/63,50y 0m 335d 12H 0M 0S,178,70.078778,5.839895831,160,73,82,92,0.471264368,R,22.90352179,M,Covina,California,USA,,,,ATP,8/1/14
Greg Rusedski,roo-zed-ski,40 (06.09.1973),"Montreal, Quebec, Canada","London, England",1991,No Coach,NA,http://www.atpworldtour.com/~/media/CDB3F8B82B254A62A74D74C78CE26F7B.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Ru/G/Greg-Rusedski.aspx,4,10/6/97,436-287,15,8944841,9/6/73,40y 0m 327d 0H 0M 0S,193,75.984293,6.332021884,200,91,436,287,0.603042877,L,24.35217,M,Montreal,Quebec,Canada,London,,England,ATP,8/1/14
Grega Zemlja,NA,27 (29.09.1986),"Jesenice, Slovenia","Kranj, Slovenia",2004,Ziga Janskovec,http://www.grega-zemlja.com,http://www.atpworldtour.com/~/media/4D50C6FC3E964BC88B74B924BEF95636.ashx?w=148&h=198,Slovenia,580,http://www.atpworldtour.com/Tennis/Players/Ze/G/Grega-Zemlja.aspx,580,7/15/13,44-46,0,1082572,9/29/86,27y 0m 304d 6H 0M 0S,183,72.047283,6.003937848,179,81,44,46,0.488888889,R,24.24226201,M,Jesenice,,Slovenia,Kranj,,Slovenia,ATP,8/1/14
Gregory Carraz,kuh-roz,39 (09.04.1975),"Bourgoin-Jallieu, France","Boulogne, France",1993,NA,NA,http://www.atpworldtour.com/~/media/157CD93FD6BB4E2D973C445A6372C01F.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Ca/G/Gregory-Carraz.aspx,54,3/1/04,35-54,0,836734,4/9/75,39y 0m 112d 6H 0M 0S,190,74.80319,6.233596673,172,78,35,54,0.393258427,R,21.60944108,M,Bourgoin-Jallieu,,France,Boulogne,,France,ATP,8/1/14
Grigor Dimitrov,NA,23 (16.05.1991),"Haskovo, Bulgaria","Haskovo, Bulgaria",2008,Roger Rasheed,NA,http://www.atpworldtour.com/~/media/25F90855A43A490BAA0C8043C6FCB016.ashx?w=148&h=198,Bulgaria,9,http://www.atpworldtour.com/Tennis/Players/Top-Players/Grigor-Dimitrov.aspx,9,7/7/14,121-86,4,4017507,5/16/91,23y 0m 75d 6H 0M 0S,190,74.80319,6.233596673,176,80,121,86,0.584541063,R,22.11198622,M,Haskovo,,Bulgaria,Haskovo,,Bulgaria,ATP,8/1/14
Grover Raz Reid,NA,62 (27.08.1951),"Greenville, SC, U.S.A.",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Re/G/Grover-Raz-E-Reid.aspx,71,11/6/74,44-84,0,0,8/27/51,62y 0m 337d 12H 0M 0S,NA,NA,NA,NA,NA,44,84,0.34375,R,NA,M,Greenville,South Carolina,USA,,,,ATP,8/1/14
Guido Pella,NA,24 (17.05.1990),"Bahia Blanca, Argentina","Buenos Aires, Argentina",2007,Fabian Blengino,http://www.guidopella.com,http://www.atpworldtour.com/~/media/FE67E9BDC7E8404189B012A6723EE4B6.ashx?w=148&h=198,Argentina,153,http://www.atpworldtour.com/Tennis/Players/Pe/G/Guido-Pella.aspx,153,6/10/13,18-Oct,0,541301,5/17/90,24y 0m 74d 0H 0M 0S,185,72.834685,6.069554656,183,83,10,18,0.357142857,L,24.25101511,M,Bahia Blanca,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Guillaume Raoux,gee-YOM ray-ooks,44 (14.02.1970),"Bagnol Sur Ceze, France","Boca Raton, Florida, USA",1989,Tony Prudent,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Ra/G/Guillaume-Raoux.aspx,35,6/8/98,179-225,1,2449106,2/14/70,44y 0m 166d 0H 0M 0S,180,70.86618,5.905512638,170,77,179,225,0.443069307,R,23.79721862,M,Bagnol Sur Ceze,,France,Boca Raton,Florida,USA,ATP,8/1/14
Guillaume Rufin,NA,24 (26.05.1990),"Viriat, France","Charnay, France",2008,Olivier Ramos,NA,http://www.atpworldtour.com/~/media/5AEAF1990DB84F888F8D977CED75A0A3.ashx?w=148&h=198,France,411,http://www.atpworldtour.com/Tennis/Players/Ru/G/Guillaume-Rufin.aspx,411,9/9/13,16-27,0,711783,5/26/90,24y 0m 65d 0H 0M 0S,188,74.015788,6.167979866,181,82,16,27,0.372093023,R,23.22657459,M,Viriat,,France,Charnay,,France,ATP,8/1/14
Guillermo Canas,ghee-ZHAIR-mo KAHN-yas,36 (25.11.1977),"Buenos Aires, Argentina","Buenos Aires, Argentina",1995,Gaston Etlis,NA,http://www.atpworldtour.com/~/media/D8873F62F85E4F8890A0BF05DD6698CD.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Ca/G/Guillermo-Canas.aspx,8,6/6/05,252-195,7,5285575,11/25/77,36y 0m 247d 0H 0M 0S,185,72.834685,6.069554656,190,86,252,195,0.563758389,R,25.17864956,M,Buenos Aires,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Guillermo Coria,ghee-ZHAIR-mo KAW-rea,32 (13.01.1982),"Rufino, Argentina","Venado Tuerto, Argentina",2000,Martin Rodriguez,NA,http://www.atpworldtour.com/~/media/9C2F092F3D724C71B388B0514276607C.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Co/G/Guillermo-Coria.aspx,3,5/3/04,218-114,9,5915620,1/13/82,32y 0m 198d 0H 0M 0S,175,68.897675,5.74147062,152,69,218,114,0.656626506,R,22.51074041,M,Rufino,,Argentina,Venado Tuerto,,Argentina,ATP,8/1/14
Guillermo Garcia-Lopez,NA,31 (04.06.1983),"La Roda (Albacete), Spain","La Roda (Albacete), Spain",2002,Diego Dinomo,http://www.guillermogarcialopezoficial.com,http://www.atpworldtour.com/~/media/E39730DA6B5D4026950244C9BDE50D40.ashx?w=148&h=198,Spain,32,http://www.atpworldtour.com/Tennis/Players/Top-Players/Guillermo-Garcia-Lopez.aspx,32,2/21/11,214-241,3,4828173,6/4/83,31y 0m 56d 6H 0M 0S,188,74.015788,6.167979866,180,82,214,241,0.47032967,R,23.09825097,M,La Roda,Albacete,Spain,La Roda,Albacete,Spain,ATP,8/1/14
Guillermo Perez-Roldan,gee-YER-mo per-rez rol-DAN,44 (20.10.1969),"Tandil, B.A., Argentina","Mar del Plata, Argentina",1986,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Pe/G/Guillermo-Perez-Roldan.aspx,13,9/12/88,241-137,9,1686459,10/20/69,44y 0m 283d 0H 0M 0S,178,70.078778,5.839895831,173,78,241,137,0.637566138,R,24.76443293,M,Tandil,Buenos Aires,Argentina,Mar del Plata,,Argentina,ATP,8/1/14
Guillermo Vilas,NA,61 (17.08.1952),"Buenos Aires, Argentina","Monte Carlo, Monaco",NA,NA,NA,http://www.atpworldtour.com/~/media/63BAAD7644B44C068B1ABA32CD035D48.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Vi/G/Guillermo-Vilas.aspx,2,4/30/75,929-286,62,4923882,8/17/52,61y 0m 346d 18H 0M 0S,180,70.86618,5.905512638,165,75,929,286,0.764609053,L,23.09730043,M,Buenos Aires,,Argentina,Monte Carlo,,Monaco,ATP,8/1/14
Gustavo Guerrero,NA,54 (22.10.1959),"Buenos Aires, Argentina",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Gu/G/Gustavo-Guerrero.aspx,78,12/22/80,18-Jun,0,34433,10/22/59,54y 0m 281d 12H 0M 0S,180,70.86618,5.905512638,160,73,6,18,0.25,L,22.39738223,M,Buenos Aires,,Argentina,,,,ATP,8/1/14
Gustavo Kuerten,KEER-ten,37 (10.09.1976),"Florianopolis, Brazil","Florianopolis, Brazil",1995,Larri Passos,http://www.guga.com.br,http://www.atpworldtour.com/~/media/3B02AA91849E4CB0A8A0FAA956C1B6E5.ashx?w=148&h=198,Brazil,Inactive,http://www.atpworldtour.com/Tennis/Players/Ku/G/Gustavo-Kuerten.aspx,1,12/4/00,358-195,20,14807000,9/10/76,37y 0m 322d 18H 0M 0S,190,74.80319,6.233596673,183,83,358,195,0.647377939,R,22.99144022,M,Florianopolis,,Brazil,Florianopolis,,Brazil,ATP,8/1/14
Guy Forget,geeh for-ZHAY,49 (04.01.1965),"Casablanca, Morocco","Neuchatel, Switzerland",1982,NA,NA,http://www.atpworldtour.com/~/media/A7C83119D25C4B4CA217E5D753540DE9.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Fo/G/Guy-Forget.aspx,4,3/25/91,378-290,11,5669934,1/4/65,49y 0m 206d 18H 0M 0S,190,74.80319,6.233596673,177,80,378,290,0.565868263,L,22.23762251,M,Casablanca,,Morocco,Neuchatel,,Switzerland,ATP,8/1/14
Hans Gildemeister,NA,58 (09.02.1956),"Lima, Peru",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C12FBDF0E6934E0ABEE2A960BE810AB2.ashx?w=148&h=198,Chile,Inactive,http://www.atpworldtour.com/Tennis/Players/Gi/H/Hans-Gildemeister.aspx,12,2/22/80,207-150,4,740858,2/9/56,58y 0m 171d 12H 0M 0S,183,72.047283,6.003937848,160,73,207,150,0.579831933,R,21.66906101,M,Lima,,Peru,,,,ATP,8/1/14
Hans Kary,NA,65 (23.02.1949),"Spittal, Austria",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Austria,Inactive,http://www.atpworldtour.com/Tennis/Players/Ka/H/Hans-Kary.aspx,54,5/31/76,142-205,1,0,2/23/49,65y 0m 156d 18H 0M 0S,NA,NA,NA,NA,NA,142,205,0.409221902,L,NA,M,Spittal,,Austria,,,,ATP,8/1/14
Hans Schwaier,NA,50 (24.03.1964),"Mindelheim, Germany",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Sc/H/Hans-Schwaier.aspx,38,9/9/85,62-89,0,295886,3/24/64,50y 0m 127d 12H 0M 0S,173,68.110273,5.675853813,146,66,62,89,0.410596026,R,22.12498265,M,Mindelheim,,Germany,,,,ATP,8/1/14
Hans Simonsson,NA,52 (01.05.1962),"Fargaryd, Sweden",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/23E6A819672646F6A75AA6C9A6F5E730.ashx?w=148&h=198,Sweden,Inactive,http://www.atpworldtour.com/Tennis/Players/Si/H/Hans-Simonsson.aspx,45,12/20/82,42-73,0,325035,5/1/62,52y 0m 90d 0H 0M 0S,178,70.078778,5.839895831,155,70,42,73,0.365217391,R,22.18778673,M,Fargaryd,,Sweden,,,,ATP,8/1/14
Hans-Joachim Ploetz,NA,70 (26.02.1944),"Berlin, Germany",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Pl/H/Hans-Joachim-Ploetz.aspx,65,4/8/75,39-70,0,0,2/26/44,70y 0m 154d 12H 0M 0S,NA,NA,NA,NA,NA,39,70,0.357798165,R,NA,M,Berlin,,Germany,,,,ATP,8/1/14
Hans-Jurgen Pohmann,NA,67 (23.05.1947),"Cologne, Germany",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Po/H/Hans-Jurgen-Pohmann.aspx,30,8/23/73,106-105,2,0,5/23/47,67y 0m 68d 6H 0M 0S,NA,NA,NA,NA,NA,106,105,0.502369668,R,NA,M,Cologne,,Germany,,,,ATP,8/1/14
Harald Elschenbroich,NA,73 (19.06.1941),"Monchen-Gladbach, Germany",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/El/H/Harald-Elschenbroich.aspx,69,3/2/74,72-93,0,0,6/19/41,73y 0m 40d 18H 0M 0S,NA,NA,NA,NA,NA,72,93,0.436363636,R,NA,M,Monchen-Gladbach,,Germany,,,,ATP,8/1/14
Harel Levy,hah-REL LEV-ee,35 (05.08.1978),"Kibutz Nahshonin, Israel","Ramat-Hasharon, Israel",1995,Oded Jacob,NA,http://www.atpworldtour.com/~/media/14952109AC164C43B1CF9C2A6E9D33FB.ashx?w=148&h=198,Israel,Inactive,http://www.atpworldtour.com/Tennis/Players/Le/H/Harel-Levy.aspx,30,6/25/01,63-99,0,1579692,8/5/78,35y 0m 359d 6H 0M 0S,185,72.834685,6.069554656,180,82,63,99,0.388888889,R,23.85345748,M,Kibutz Nahshonin,,Israel,Ramat-Hasharon,,Israel,ATP,8/1/14
Harold Solomon,NA,61 (17.09.1952),"Washington, D.C.",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/DD5FA816E3D04D3D97AD702775B5836E.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/So/H/Harold-Solomon.aspx,5,9/8/80,567-321,22,1802769,9/17/52,61y 0m 315d 18H 0M 0S,168,66.141768,5.511811795,130,59,567,321,0.638513514,R,20.89041551,M,Washington,DC,USA,,,,ATP,8/1/14
Haroon Ismail,NA,59 (27.02.1955),"Harare, Zimbabwe",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Zimbabwe,Inactive,http://www.atpworldtour.com/Tennis/Players/Is/H/Haroon-Ismail.aspx,95,2/22/82,20-45,0,86308,2/27/55,59y 0m 153d 6H 0M 0S,178,70.078778,5.839895831,148,67,20,45,0.307692308,R,21.18575765,M,Harare,,Zimbabwe,,,,ATP,8/1/14
Haroon Rahim,NA,64 (12.11.1949),"Lahore, Pakistan",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Pakistan,Inactive,http://www.atpworldtour.com/Tennis/Players/Ra/H/Haroon-Rahim.aspx,44,7/2/77,122-148,2,0,11/12/49,64y 0m 260d 0H 0M 0S,NA,NA,NA,NA,NA,122,148,0.451851852,R,NA,M,Lahore,,Pakistan,,,,ATP,8/1/14
Heinz Gunthardt,NA,55 (08.02.1959),"Zurich, Switzerland",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/49CF8BBC9AA143448F8977B9DABE05D1.ashx?w=148&h=198,Switzerland,Inactive,http://www.atpworldtour.com/Tennis/Players/Gu/H/Heinz-Gunthardt.aspx,22,4/7/86,229-195,5,1550007,2/8/59,55y 0m 172d 6H 0M 0S,180,70.86618,5.905512638,155,70,229,195,0.54009434,R,21.69746404,M,Zurich,,Switzerland,,,,ATP,8/1/14
